Type,StartDate,EndDate,Value,Unit
Heart Rate,2024-12-06T09:25:36Z,2024-12-06T09:25:36Z,122.0,bpm
Heart Rate,2024-12-06T09:25:45Z,2024-12-06T09:25:45Z,122.99999999999999,bpm
Heart Rate,2024-12-06T09:25:48Z,2024-12-06T09:25:48Z,121.0,bpm
Heart Rate,2024-12-06T09:25:55Z,2024-12-06T09:25:55Z,122.99999999999999,bpm
Heart Rate,2024-12-06T09:26:00Z,2024-12-06T09:26:00Z,122.0,bpm
Heart Rate,2024-12-06T09:26:05Z,2024-12-06T09:26:05Z,119.0,bpm
Heart Rate,2024-12-06T09:26:06Z,2024-12-06T09:26:06Z,119.0,bpm
Heart Rate,2024-12-06T09:26:11Z,2024-12-06T09:26:11Z,116.0,bpm
Heart Rate,2024-12-06T09:26:16Z,2024-12-06T09:26:16Z,116.0,bpm
Heart Rate,2024-12-06T09:26:52Z,2024-12-06T09:26:52Z,111.0,bpm
Heart Rate,2024-12-06T09:34:36Z,2024-12-06T09:34:36Z,87.0,bpm
Heart Rate,2024-12-06T09:37:58Z,2024-12-06T09:37:58Z,87.0,bpm
Heart Rate,2024-12-06T09:42:39Z,2024-12-06T09:42:39Z,80.0,bpm
Heart Rate,2024-12-06T09:50:20Z,2024-12-06T09:50:20Z,80.0,bpm
Heart Rate,2024-12-06T09:55:29Z,2024-12-06T09:55:29Z,84.0,bpm
Heart Rate,2024-12-06T10:00:32Z,2024-12-06T10:00:32Z,80.0,bpm
Heart Rate,2024-12-06T10:02:25Z,2024-12-06T10:02:25Z,80.0,bpm
Heart Rate,2024-12-06T10:07:23Z,2024-12-06T10:07:23Z,79.0,bpm
Heart Rate,2024-12-06T10:14:13Z,2024-12-06T10:14:13Z,85.0,bpm
Heart Rate,2024-12-06T10:19:15Z,2024-12-06T10:19:15Z,84.0,bpm
Heart Rate,2024-12-06T10:24:20Z,2024-12-06T10:24:20Z,83.0,bpm
Heart Rate,2024-12-06T10:27:30Z,2024-12-06T10:27:30Z,80.0,bpm
Heart Rate,2024-12-06T10:31:40Z,2024-12-06T10:31:40Z,80.0,bpm
Heart Rate,2024-12-06T10:38:20Z,2024-12-06T10:38:20Z,70.0,bpm
Heart Rate,2024-12-06T10:42:09Z,2024-12-06T10:42:09Z,122.99999999999999,bpm
Heart Rate,2024-12-06T10:45:59Z,2024-12-06T10:45:59Z,89.0,bpm
Heart Rate,2024-12-06T10:49:47Z,2024-12-06T10:49:47Z,85.0,bpm
Heart Rate,2024-12-06T10:52:55Z,2024-12-06T10:52:55Z,86.0,bpm
Heart Rate,2024-12-06T10:58:47Z,2024-12-06T10:58:47Z,103.0,bpm
Heart Rate,2024-12-06T11:00:22Z,2024-12-06T11:00:22Z,78.0,bpm
Heart Rate,2024-12-06T11:03:57Z,2024-12-06T11:03:57Z,76.0,bpm
Heart Rate,2024-12-06T11:09:29Z,2024-12-06T11:09:29Z,75.0,bpm
Heart Rate,2024-12-06T11:13:02Z,2024-12-06T11:13:02Z,77.00000000000001,bpm
Heart Rate,2024-12-06T11:20:14Z,2024-12-06T11:20:14Z,77.00000000000001,bpm
Heart Rate,2024-12-06T11:25:36Z,2024-12-06T11:25:36Z,73.0,bpm
Heart Rate,2024-12-06T11:27:45Z,2024-12-06T11:27:45Z,79.0,bpm
Heart Rate,2024-12-06T11:32:18Z,2024-12-06T11:32:18Z,80.0,bpm
Heart Rate,2024-12-06T11:38:16Z,2024-12-06T11:38:16Z,67.0,bpm
Heart Rate,2024-12-06T11:45:41Z,2024-12-06T11:45:41Z,68.0,bpm
Heart Rate,2024-12-06T11:51:13Z,2024-12-06T11:51:13Z,83.0,bpm
Heart Rate,2024-12-06T11:52:04Z,2024-12-06T11:52:04Z,79.0,bpm
Heart Rate,2024-12-06T11:59:30Z,2024-12-06T11:59:30Z,75.0,bpm
Heart Rate,2024-12-06T12:04:45Z,2024-12-06T12:04:45Z,79.0,bpm
Heart Rate,2024-12-06T12:06:33Z,2024-12-06T12:06:33Z,84.0,bpm
Heart Rate,2024-12-06T12:11:26Z,2024-12-06T12:11:26Z,73.0,bpm
Heart Rate,2024-12-06T12:20:35Z,2024-12-06T12:20:35Z,73.0,bpm
Heart Rate,2024-12-06T12:25:31Z,2024-12-06T12:25:31Z,75.0,bpm
Heart Rate,2024-12-06T12:27:10Z,2024-12-06T12:27:10Z,76.0,bpm
Heart Rate,2024-12-06T12:33:01Z,2024-12-06T12:33:01Z,75.0,bpm
Heart Rate,2024-12-06T12:38:31Z,2024-12-06T12:38:31Z,74.0,bpm
Heart Rate,2024-12-06T12:44:36Z,2024-12-06T12:44:36Z,74.0,bpm
Heart Rate,2024-12-06T12:48:14Z,2024-12-06T12:48:14Z,76.0,bpm
Heart Rate,2024-12-06T12:51:49Z,2024-12-06T12:51:49Z,78.0,bpm
Heart Rate,2024-12-06T12:58:15Z,2024-12-06T12:58:15Z,82.0,bpm
Heart Rate,2024-12-06T13:01:45Z,2024-12-06T13:01:45Z,79.0,bpm
Heart Rate,2024-12-06T13:08:59Z,2024-12-06T13:08:59Z,116.0,bpm
Heart Rate,2024-12-06T13:09:15Z,2024-12-06T13:09:15Z,107.00000000000001,bpm
Heart Rate,2024-12-06T13:09:20Z,2024-12-06T13:09:20Z,108.0,bpm
Heart Rate,2024-12-06T13:09:27Z,2024-12-06T13:09:27Z,111.0,bpm
Heart Rate,2024-12-06T13:09:33Z,2024-12-06T13:09:33Z,104.0,bpm
Heart Rate,2024-12-06T13:09:35Z,2024-12-06T13:09:35Z,102.0,bpm
Heart Rate,2024-12-06T13:09:39Z,2024-12-06T13:09:39Z,101.0,bpm
Heart Rate,2024-12-06T13:09:44Z,2024-12-06T13:09:44Z,97.0,bpm
Heart Rate,2024-12-06T13:10:26Z,2024-12-06T13:10:26Z,79.0,bpm
Heart Rate,2024-12-06T13:12:29Z,2024-12-06T13:12:29Z,86.0,bpm
Heart Rate,2024-12-06T13:12:50Z,2024-12-06T13:12:50Z,82.6510009765625,bpm
Heart Rate,2024-12-06T13:16:29Z,2024-12-06T13:16:29Z,84.0,bpm
Heart Rate,2024-12-06T13:23:12Z,2024-12-06T13:23:12Z,78.0,bpm
Heart Rate,2024-12-06T13:27:11Z,2024-12-06T13:27:11Z,78.0,bpm
Heart Rate,2024-12-06T13:30:10Z,2024-12-06T13:30:10Z,114.0,bpm
Heart Rate,2024-12-06T13:34:11Z,2024-12-06T13:34:11Z,92.00000000000001,bpm
Heart Rate,2024-12-06T13:41:13Z,2024-12-06T13:41:13Z,80.0,bpm
Heart Rate,2024-12-06T13:46:12Z,2024-12-06T13:46:12Z,88.0,bpm
Heart Rate,2024-12-06T13:50:48Z,2024-12-06T13:50:48Z,120.0,bpm
Heart Rate,2024-12-06T13:50:55Z,2024-12-06T13:50:55Z,129.0,bpm
Heart Rate,2024-12-06T13:50:59Z,2024-12-06T13:50:59Z,131.0,bpm
Heart Rate,2024-12-06T13:51:05Z,2024-12-06T13:51:05Z,142.0,bpm
Heart Rate,2024-12-06T13:51:10Z,2024-12-06T13:51:10Z,139.00000000000003,bpm
Heart Rate,2024-12-06T13:51:11Z,2024-12-06T13:51:11Z,139.00000000000003,bpm
Heart Rate,2024-12-06T13:51:16Z,2024-12-06T13:51:16Z,137.0,bpm
Heart Rate,2024-12-06T13:51:21Z,2024-12-06T13:51:21Z,137.0,bpm
Heart Rate,2024-12-06T13:51:26Z,2024-12-06T13:51:26Z,133.0,bpm
Heart Rate,2024-12-06T13:51:33Z,2024-12-06T13:51:33Z,130.0,bpm
Heart Rate,2024-12-06T13:51:44Z,2024-12-06T13:51:44Z,127.0,bpm
Heart Rate,2024-12-06T13:51:50Z,2024-12-06T13:51:50Z,128.0,bpm
Heart Rate,2024-12-06T13:51:51Z,2024-12-06T13:51:51Z,126.0,bpm
Heart Rate,2024-12-06T13:51:59Z,2024-12-06T13:51:59Z,116.0,bpm
Heart Rate,2024-12-06T13:52:03Z,2024-12-06T13:52:03Z,115.0,bpm
Heart Rate,2024-12-06T13:52:06Z,2024-12-06T13:52:06Z,117.0,bpm
Heart Rate,2024-12-06T13:52:14Z,2024-12-06T13:52:14Z,117.0,bpm
Heart Rate,2024-12-06T13:52:20Z,2024-12-06T13:52:20Z,117.0,bpm
Heart Rate,2024-12-06T13:52:21Z,2024-12-06T13:52:21Z,117.0,bpm
Heart Rate,2024-12-06T13:52:30Z,2024-12-06T13:52:30Z,115.0,bpm
Heart Rate,2024-12-06T13:52:32Z,2024-12-06T13:52:32Z,114.0,bpm
Heart Rate,2024-12-06T13:52:38Z,2024-12-06T13:52:38Z,111.0,bpm
Heart Rate,2024-12-06T13:53:28Z,2024-12-06T13:53:28Z,93.0,bpm
Heart Rate,2024-12-06T13:59:28Z,2024-12-06T13:59:28Z,112.0,bpm
Heart Rate,2024-12-06T13:59:29Z,2024-12-06T13:59:29Z,112.0,bpm
Heart Rate,2024-12-06T13:59:38Z,2024-12-06T13:59:38Z,124.00000000000001,bpm
Heart Rate,2024-12-06T13:59:43Z,2024-12-06T13:59:43Z,133.0,bpm
Heart Rate,2024-12-06T13:59:48Z,2024-12-06T13:59:48Z,128.0,bpm
Heart Rate,2024-12-06T13:59:50Z,2024-12-06T13:59:50Z,127.0,bpm
Heart Rate,2024-12-06T13:59:54Z,2024-12-06T13:59:54Z,122.99999999999999,bpm
Heart Rate,2024-12-06T13:59:59Z,2024-12-06T13:59:59Z,121.0,bpm
Heart Rate,2024-12-06T14:00:07Z,2024-12-06T14:00:07Z,120.0,bpm
Heart Rate,2024-12-06T14:00:12Z,2024-12-06T14:00:12Z,117.0,bpm
Heart Rate,2024-12-06T14:04:33Z,2024-12-06T14:04:33Z,93.0,bpm
Heart Rate,2024-12-06T14:06:25Z,2024-12-06T14:06:25Z,90.0,bpm
Heart Rate,2024-12-06T14:15:34Z,2024-12-06T14:15:34Z,87.0,bpm
Heart Rate,2024-12-06T14:20:10Z,2024-12-06T14:20:10Z,85.0,bpm
Heart Rate,2024-12-06T14:21:50Z,2024-12-06T14:21:50Z,84.0,bpm
Heart Rate,2024-12-06T14:29:14Z,2024-12-06T14:29:14Z,88.0,bpm
Heart Rate,2024-12-06T14:35:18Z,2024-12-06T14:35:18Z,84.0,bpm
Heart Rate,2024-12-06T14:36:39Z,2024-12-06T14:36:39Z,90.0,bpm
Heart Rate,2024-12-06T14:43:05Z,2024-12-06T14:43:05Z,85.0,bpm
Heart Rate,2024-12-06T14:47:46Z,2024-12-06T14:47:46Z,90.0,bpm
Heart Rate,2024-12-06T14:54:41Z,2024-12-06T14:54:41Z,87.0,bpm
Heart Rate,2024-12-06T14:59:30Z,2024-12-06T14:59:30Z,91.0,bpm
Heart Rate,2024-12-06T15:01:48Z,2024-12-06T15:01:48Z,92.00000000000001,bpm
Heart Rate,2024-12-06T15:09:17Z,2024-12-06T15:09:17Z,81.0,bpm
Heart Rate,2024-12-06T15:16:08Z,2024-12-06T15:16:08Z,80.0,bpm
Heart Rate,2024-12-06T15:17:19Z,2024-12-06T15:17:19Z,76.0,bpm
Heart Rate,2024-12-06T15:24:21Z,2024-12-06T15:24:21Z,78.0,bpm
Heart Rate,2024-12-06T15:28:15Z,2024-12-06T15:28:15Z,84.0,bpm
Heart Rate,2024-12-06T15:35:23Z,2024-12-06T15:35:23Z,99.0,bpm
Heart Rate,2024-12-06T15:36:35Z,2024-12-06T15:36:35Z,90.0,bpm
Heart Rate,2024-12-06T15:44:22Z,2024-12-06T15:44:22Z,89.0,bpm
Heart Rate,2024-12-06T15:46:33Z,2024-12-06T15:46:33Z,85.0,bpm
Heart Rate,2024-12-06T15:47:02Z,2024-12-06T15:47:02Z,86.0,bpm
Heart Rate,2024-12-06T15:54:36Z,2024-12-06T15:54:36Z,76.0,bpm
Heart Rate,2024-12-06T15:57:17Z,2024-12-06T15:57:17Z,91.0,bpm
Heart Rate,2024-12-06T16:06:16Z,2024-12-06T16:06:16Z,80.0,bpm
Heart Rate,2024-12-06T16:11:11Z,2024-12-06T16:11:11Z,80.0,bpm
Heart Rate,2024-12-06T16:12:20Z,2024-12-06T16:12:20Z,81.0,bpm
Heart Rate,2024-12-06T16:19:09Z,2024-12-06T16:19:09Z,85.0,bpm
Heart Rate,2024-12-06T16:21:52Z,2024-12-06T16:21:52Z,79.0,bpm
Heart Rate,2024-12-06T16:26:21Z,2024-12-06T16:26:21Z,85.0,bpm
Heart Rate,2024-12-06T16:34:04Z,2024-12-06T16:34:04Z,80.0,bpm
Heart Rate,2024-12-06T16:36:20Z,2024-12-06T16:36:20Z,84.0,bpm
Heart Rate,2024-12-06T16:43:12Z,2024-12-06T16:43:12Z,81.0,bpm
Heart Rate,2024-12-06T16:44:50Z,2024-12-06T16:44:50Z,78.0,bpm
Heart Rate,2024-12-06T16:49:15Z,2024-12-06T16:49:15Z,77.00000000000001,bpm
Heart Rate,2024-12-06T16:55:17Z,2024-12-06T16:55:17Z,75.7689208984375,bpm
Heart Rate,2024-12-06T16:55:59Z,2024-12-06T16:55:59Z,74.0,bpm
Heart Rate,2024-12-06T16:57:26Z,2024-12-06T16:57:26Z,71.0,bpm
Heart Rate,2024-12-06T17:03:05Z,2024-12-06T17:03:05Z,81.0,bpm
Heart Rate,2024-12-06T17:06:35Z,2024-12-06T17:06:35Z,80.0,bpm
Heart Rate,2024-12-06T17:14:59Z,2024-12-06T17:14:59Z,80.0,bpm
Heart Rate,2024-12-06T17:21:07Z,2024-12-06T17:21:07Z,80.0,bpm
Heart Rate,2024-12-06T17:22:16Z,2024-12-06T17:22:16Z,79.0,bpm
Heart Rate,2024-12-06T17:27:05Z,2024-12-06T17:27:05Z,75.0,bpm
Heart Rate,2024-12-06T17:32:01Z,2024-12-06T17:32:01Z,79.0,bpm
Heart Rate,2024-12-06T17:43:11Z,2024-12-06T17:43:11Z,110.0,bpm
Heart Rate,2024-12-06T17:43:18Z,2024-12-06T17:43:18Z,111.0,bpm
Heart Rate,2024-12-06T17:43:23Z,2024-12-06T17:43:23Z,110.0,bpm
Heart Rate,2024-12-06T17:43:28Z,2024-12-06T17:43:28Z,111.0,bpm
Heart Rate,2024-12-06T17:43:30Z,2024-12-06T17:43:30Z,111.0,bpm
Heart Rate,2024-12-06T17:43:37Z,2024-12-06T17:43:37Z,110.0,bpm
Heart Rate,2024-12-06T17:43:43Z,2024-12-06T17:43:43Z,109.0,bpm
Heart Rate,2024-12-06T17:44:11Z,2024-12-06T17:44:11Z,112.0,bpm
Heart Rate,2024-12-06T17:44:13Z,2024-12-06T17:44:13Z,114.0,bpm
Heart Rate,2024-12-06T17:44:19Z,2024-12-06T17:44:19Z,107.00000000000001,bpm
Heart Rate,2024-12-06T17:44:22Z,2024-12-06T17:44:22Z,107.00000000000001,bpm
Heart Rate,2024-12-06T17:44:28Z,2024-12-06T17:44:28Z,106.0,bpm
Heart Rate,2024-12-06T17:44:36Z,2024-12-06T17:44:36Z,107.00000000000001,bpm
Heart Rate,2024-12-06T17:44:37Z,2024-12-06T17:44:37Z,107.00000000000001,bpm
Heart Rate,2024-12-06T17:44:42Z,2024-12-06T17:44:42Z,107.00000000000001,bpm
Heart Rate,2024-12-06T17:44:49Z,2024-12-06T17:44:49Z,108.0,bpm
Heart Rate,2024-12-06T17:44:52Z,2024-12-06T17:44:52Z,107.00000000000001,bpm
Heart Rate,2024-12-06T17:44:57Z,2024-12-06T17:44:57Z,106.0,bpm
Heart Rate,2024-12-06T17:45:05Z,2024-12-06T17:45:05Z,105.0,bpm
Heart Rate,2024-12-06T17:45:10Z,2024-12-06T17:45:10Z,109.0,bpm
Heart Rate,2024-12-06T17:45:12Z,2024-12-06T17:45:12Z,109.0,bpm
Heart Rate,2024-12-06T17:45:26Z,2024-12-06T17:45:26Z,109.0,bpm
Heart Rate,2024-12-06T17:45:27Z,2024-12-06T17:45:27Z,110.0,bpm
Heart Rate,2024-12-06T17:45:36Z,2024-12-06T17:45:36Z,107.00000000000001,bpm
Heart Rate,2024-12-06T17:45:37Z,2024-12-06T17:45:37Z,107.00000000000001,bpm
Heart Rate,2024-12-06T17:45:43Z,2024-12-06T17:45:43Z,108.0,bpm
Heart Rate,2024-12-06T17:45:48Z,2024-12-06T17:45:48Z,109.0,bpm
Heart Rate,2024-12-06T17:45:56Z,2024-12-06T17:45:56Z,116.0,bpm
Heart Rate,2024-12-06T17:46:00Z,2024-12-06T17:46:00Z,117.0,bpm
Heart Rate,2024-12-06T17:46:02Z,2024-12-06T17:46:02Z,117.0,bpm
Heart Rate,2024-12-06T17:46:08Z,2024-12-06T17:46:08Z,117.0,bpm
Heart Rate,2024-12-06T17:46:13Z,2024-12-06T17:46:13Z,116.0,bpm
Heart Rate,2024-12-06T17:46:21Z,2024-12-06T17:46:21Z,116.0,bpm
Heart Rate,2024-12-06T17:46:22Z,2024-12-06T17:46:22Z,116.0,bpm
Heart Rate,2024-12-06T17:46:27Z,2024-12-06T17:46:27Z,115.0,bpm
Heart Rate,2024-12-06T17:46:36Z,2024-12-06T17:46:36Z,118.0,bpm
Heart Rate,2024-12-06T17:46:41Z,2024-12-06T17:46:41Z,119.0,bpm
Heart Rate,2024-12-06T17:46:45Z,2024-12-06T17:46:45Z,119.0,bpm
Heart Rate,2024-12-06T17:46:47Z,2024-12-06T17:46:47Z,118.0,bpm
Heart Rate,2024-12-06T17:46:52Z,2024-12-06T17:46:52Z,117.0,bpm
Heart Rate,2024-12-06T17:46:57Z,2024-12-06T17:46:57Z,116.0,bpm
Heart Rate,2024-12-06T17:48:43Z,2024-12-06T17:48:43Z,111.0,bpm
Heart Rate,2024-12-06T17:48:46Z,2024-12-06T17:48:46Z,122.99999999999999,bpm
Heart Rate,2024-12-06T17:48:50Z,2024-12-06T17:48:50Z,121.0,bpm
Heart Rate,2024-12-06T17:48:59Z,2024-12-06T17:48:59Z,122.0,bpm
Heart Rate,2024-12-06T17:49:04Z,2024-12-06T17:49:04Z,122.0,bpm
Heart Rate,2024-12-06T17:49:05Z,2024-12-06T17:49:05Z,122.99999999999999,bpm
Heart Rate,2024-12-06T17:49:10Z,2024-12-06T17:49:10Z,125.00000000000001,bpm
Heart Rate,2024-12-06T17:49:15Z,2024-12-06T17:49:15Z,126.0,bpm
Heart Rate,2024-12-06T17:49:24Z,2024-12-06T17:49:24Z,122.99999999999999,bpm
Heart Rate,2024-12-06T17:49:25Z,2024-12-06T17:49:25Z,122.99999999999999,bpm
Heart Rate,2024-12-06T17:49:30Z,2024-12-06T17:49:30Z,125.00000000000001,bpm
Heart Rate,2024-12-06T17:49:38Z,2024-12-06T17:49:38Z,127.0,bpm
Heart Rate,2024-12-06T17:49:41Z,2024-12-06T17:49:41Z,128.0,bpm
Heart Rate,2024-12-06T17:49:49Z,2024-12-06T17:49:49Z,127.0,bpm
Heart Rate,2024-12-06T17:49:50Z,2024-12-06T17:49:50Z,127.0,bpm
Heart Rate,2024-12-06T17:49:57Z,2024-12-06T17:49:57Z,126.0,bpm
Heart Rate,2024-12-06T17:50:03Z,2024-12-06T17:50:03Z,126.0,bpm
Heart Rate,2024-12-06T17:50:07Z,2024-12-06T17:50:07Z,127.0,bpm
Heart Rate,2024-12-06T17:50:14Z,2024-12-06T17:50:14Z,127.0,bpm
Heart Rate,2024-12-06T17:50:15Z,2024-12-06T17:50:15Z,127.0,bpm
Heart Rate,2024-12-06T17:50:23Z,2024-12-06T17:50:23Z,126.0,bpm
Heart Rate,2024-12-06T17:50:27Z,2024-12-06T17:50:27Z,122.99999999999999,bpm
Heart Rate,2024-12-06T17:50:30Z,2024-12-06T17:50:30Z,113.0,bpm
Heart Rate,2024-12-06T17:50:39Z,2024-12-06T17:50:39Z,113.0,bpm
Heart Rate,2024-12-06T17:50:40Z,2024-12-06T17:50:40Z,110.0,bpm
Heart Rate,2024-12-06T17:50:54Z,2024-12-06T17:50:54Z,110.0,bpm
Heart Rate,2024-12-06T17:50:57Z,2024-12-06T17:50:57Z,115.0,bpm
Heart Rate,2024-12-06T17:51:02Z,2024-12-06T17:51:02Z,111.0,bpm
Heart Rate,2024-12-06T17:52:39Z,2024-12-06T17:52:39Z,110.0,bpm
Heart Rate,2024-12-06T17:52:44Z,2024-12-06T17:52:44Z,116.0,bpm
Heart Rate,2024-12-06T17:52:49Z,2024-12-06T17:52:49Z,121.0,bpm
Heart Rate,2024-12-06T17:52:50Z,2024-12-06T17:52:50Z,121.0,bpm
Heart Rate,2024-12-06T17:52:57Z,2024-12-06T17:52:57Z,118.0,bpm
Heart Rate,2024-12-06T17:53:00Z,2024-12-06T17:53:00Z,118.0,bpm
Heart Rate,2024-12-06T17:53:09Z,2024-12-06T17:53:09Z,114.0,bpm
Heart Rate,2024-12-06T17:53:12Z,2024-12-06T17:53:12Z,115.0,bpm
Heart Rate,2024-12-06T17:53:15Z,2024-12-06T17:53:15Z,116.0,bpm
Heart Rate,2024-12-06T17:53:24Z,2024-12-06T17:53:24Z,120.0,bpm
Heart Rate,2024-12-06T17:53:29Z,2024-12-06T17:53:29Z,119.0,bpm
Heart Rate,2024-12-06T17:53:30Z,2024-12-06T17:53:30Z,119.0,bpm
Heart Rate,2024-12-06T17:53:37Z,2024-12-06T17:53:37Z,122.0,bpm
Heart Rate,2024-12-06T17:53:40Z,2024-12-06T17:53:40Z,124.00000000000001,bpm
Heart Rate,2024-12-06T17:53:47Z,2024-12-06T17:53:47Z,124.00000000000001,bpm
Heart Rate,2024-12-06T17:53:51Z,2024-12-06T17:53:51Z,126.0,bpm
Heart Rate,2024-12-06T17:53:58Z,2024-12-06T17:53:58Z,124.00000000000001,bpm
Heart Rate,2024-12-06T17:54:02Z,2024-12-06T17:54:02Z,126.0,bpm
Heart Rate,2024-12-06T17:54:05Z,2024-12-06T17:54:05Z,126.0,bpm
Heart Rate,2024-12-06T17:54:10Z,2024-12-06T17:54:10Z,127.0,bpm
Heart Rate,2024-12-06T17:54:18Z,2024-12-06T17:54:18Z,131.0,bpm
Heart Rate,2024-12-06T17:54:22Z,2024-12-06T17:54:22Z,131.0,bpm
Heart Rate,2024-12-06T17:54:26Z,2024-12-06T17:54:26Z,133.0,bpm
Heart Rate,2024-12-06T17:54:34Z,2024-12-06T17:54:34Z,135.0,bpm
Heart Rate,2024-12-06T17:54:39Z,2024-12-06T17:54:39Z,133.0,bpm
Heart Rate,2024-12-06T17:54:41Z,2024-12-06T17:54:41Z,132.0,bpm
Heart Rate,2024-12-06T17:54:45Z,2024-12-06T17:54:45Z,126.0,bpm
Heart Rate,2024-12-06T17:54:53Z,2024-12-06T17:54:53Z,113.0,bpm
Heart Rate,2024-12-06T17:54:58Z,2024-12-06T17:54:58Z,108.0,bpm
Heart Rate,2024-12-06T17:55:00Z,2024-12-06T17:55:00Z,112.0,bpm
Heart Rate,2024-12-06T17:55:09Z,2024-12-06T17:55:09Z,128.0,bpm
Heart Rate,2024-12-06T17:55:14Z,2024-12-06T17:55:14Z,122.99999999999999,bpm
Heart Rate,2024-12-06T17:55:16Z,2024-12-06T17:55:16Z,120.0,bpm
Heart Rate,2024-12-06T17:55:24Z,2024-12-06T17:55:24Z,113.0,bpm
Heart Rate,2024-12-06T17:55:29Z,2024-12-06T17:55:29Z,113.0,bpm
Heart Rate,2024-12-06T17:55:34Z,2024-12-06T17:55:34Z,107.00000000000001,bpm
Heart Rate,2024-12-06T17:55:35Z,2024-12-06T17:55:35Z,106.0,bpm
Heart Rate,2024-12-06T17:55:40Z,2024-12-06T17:55:40Z,109.0,bpm
Heart Rate,2024-12-06T17:55:46Z,2024-12-06T17:55:46Z,111.0,bpm
Heart Rate,2024-12-06T17:55:54Z,2024-12-06T17:55:54Z,114.0,bpm
Heart Rate,2024-12-06T17:55:57Z,2024-12-06T17:55:57Z,115.0,bpm
Heart Rate,2024-12-06T17:56:04Z,2024-12-06T17:56:04Z,114.0,bpm
Heart Rate,2024-12-06T17:56:05Z,2024-12-06T17:56:05Z,114.0,bpm
Heart Rate,2024-12-06T17:56:14Z,2024-12-06T17:56:14Z,115.0,bpm
Heart Rate,2024-12-06T17:56:15Z,2024-12-06T17:56:15Z,116.0,bpm
Heart Rate,2024-12-06T17:56:20Z,2024-12-06T17:56:20Z,115.0,bpm
Heart Rate,2024-12-06T17:56:29Z,2024-12-06T17:56:29Z,117.0,bpm
Heart Rate,2024-12-06T17:56:34Z,2024-12-06T17:56:34Z,116.0,bpm
Heart Rate,2024-12-06T17:56:36Z,2024-12-06T17:56:36Z,116.0,bpm
Heart Rate,2024-12-06T17:56:44Z,2024-12-06T17:56:44Z,117.0,bpm
Heart Rate,2024-12-06T17:56:49Z,2024-12-06T17:56:49Z,121.0,bpm
Heart Rate,2024-12-06T17:56:53Z,2024-12-06T17:56:53Z,122.0,bpm
Heart Rate,2024-12-06T17:56:55Z,2024-12-06T17:56:55Z,121.0,bpm
Heart Rate,2024-12-06T17:57:02Z,2024-12-06T17:57:02Z,125.00000000000001,bpm
Heart Rate,2024-12-06T17:57:07Z,2024-12-06T17:57:07Z,122.0,bpm
Heart Rate,2024-12-06T17:57:10Z,2024-12-06T17:57:10Z,120.0,bpm
Heart Rate,2024-12-06T17:57:19Z,2024-12-06T17:57:19Z,119.0,bpm
Heart Rate,2024-12-06T17:57:23Z,2024-12-06T17:57:23Z,118.0,bpm
Heart Rate,2024-12-06T17:57:25Z,2024-12-06T17:57:25Z,117.0,bpm
Heart Rate,2024-12-06T17:57:34Z,2024-12-06T17:57:34Z,111.0,bpm
Heart Rate,2024-12-06T17:57:39Z,2024-12-06T17:57:39Z,107.00000000000001,bpm
Heart Rate,2024-12-06T17:57:44Z,2024-12-06T17:57:44Z,105.0,bpm
Heart Rate,2024-12-06T17:57:45Z,2024-12-06T17:57:45Z,105.0,bpm
Heart Rate,2024-12-06T17:57:50Z,2024-12-06T17:57:50Z,108.0,bpm
Heart Rate,2024-12-06T17:57:58Z,2024-12-06T17:57:58Z,96.0,bpm
Heart Rate,2024-12-06T17:58:04Z,2024-12-06T17:58:04Z,92.00000000000001,bpm
Heart Rate,2024-12-06T17:58:06Z,2024-12-06T17:58:06Z,92.00000000000001,bpm
Heart Rate,2024-12-06T17:58:13Z,2024-12-06T17:58:13Z,87.0,bpm
Heart Rate,2024-12-06T17:58:15Z,2024-12-06T17:58:15Z,87.0,bpm
Heart Rate,2024-12-06T17:58:24Z,2024-12-06T17:58:24Z,94.0,bpm
Heart Rate,2024-12-06T17:58:29Z,2024-12-06T17:58:29Z,94.0,bpm
Heart Rate,2024-12-06T17:58:30Z,2024-12-06T17:58:30Z,95.0,bpm
Heart Rate,2024-12-06T17:58:35Z,2024-12-06T17:58:35Z,98.0,bpm
Heart Rate,2024-12-06T17:58:43Z,2024-12-06T17:58:43Z,104.0,bpm
Heart Rate,2024-12-06T17:58:45Z,2024-12-06T17:58:45Z,105.0,bpm
Heart Rate,2024-12-06T17:58:54Z,2024-12-06T17:58:54Z,111.0,bpm
Heart Rate,2024-12-06T17:58:56Z,2024-12-06T17:58:56Z,113.0,bpm
Heart Rate,2024-12-06T17:59:00Z,2024-12-06T17:59:00Z,113.0,bpm
Heart Rate,2024-12-06T17:59:05Z,2024-12-06T17:59:05Z,114.0,bpm
Heart Rate,2024-12-06T17:59:10Z,2024-12-06T17:59:10Z,117.0,bpm
Heart Rate,2024-12-06T17:59:18Z,2024-12-06T17:59:18Z,120.0,bpm
Heart Rate,2024-12-06T17:59:22Z,2024-12-06T17:59:22Z,122.0,bpm
Heart Rate,2024-12-06T17:59:26Z,2024-12-06T17:59:26Z,120.0,bpm
Heart Rate,2024-12-06T17:59:30Z,2024-12-06T17:59:30Z,116.0,bpm
Heart Rate,2024-12-06T17:59:37Z,2024-12-06T17:59:37Z,110.0,bpm
Heart Rate,2024-12-06T18:01:14Z,2024-12-06T18:01:14Z,80.0,bpm
